Date, Time, Server Name, Alarm Key, Alarm Name, Launched by, Alarm Status, Alarm Group, General Text Message, Display Message 1, Display Message 2, Alarm Reference, Executed Time, Name, Phone Number, Phone Type, Call Status
11.01.2022, 08:32:32, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD328C
11.01.2022, 08:32:30, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61DD328B
11.01.2022, 08:32:25, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD3285
11.01.2022, 08:31:53, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61DD325F
11.01.2022, 08:31:51, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61DD325D
11.01.2022, 08:30:38, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD321A
11.01.2022, 08:30:23, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61DD3204
11.01.2022, 08:30:16, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61DD31FE
11.01.2022, 08:30:06, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD31F5
11.01.2022, 08:27:40, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD3168
11.01.2022, 08:27:34, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61DD3163
11.01.2022, 08:27:29, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD315D
11.01.2022, 08:26:51, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61DD3139
11.01.2022, 08:26:50, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD3136
11.01.2022, 08:24:33, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD30AD
11.01.2022, 08:24:27, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61DD30A8
11.01.2022, 08:24:26, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD30A6
11.01.2022, 08:24:19, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61DD30A1
11.01.2022, 08:24:18, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD309E
11.01.2022, 08:23:18, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD3063
11.01.2022, 08:23:15, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD305F
11.01.2022, 08:20:11, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD2FA8
11.01.2022, 08:20:08, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD2FA4
11.01.2022, 08:20:03, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD2F9F
11.01.2022, 08:19:58, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD2F9A
11.01.2022, 08:16:40, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61DD2ED5
11.01.2022, 08:16:39, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD2ED3
11.01.2022, 08:16:32, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61DD2ECE
11.01.2022, 08:16:31, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD2ECB
11.01.2022, 07:51:44, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 61DD28FE
11.01.2022, 07:48:39, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD2844
11.01.2022, 07:48:35, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD2840
11.01.2022, 07:46:48, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD27D4
11.01.2022, 07:46:44, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD27D0
11.01.2022, 07:44:22, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD2743
11.01.2022, 07:42:59, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD26F0
11.01.2022, 07:42:56, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD26EC
11.01.2022, 07:42:50, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DD26E7
11.01.2022, 06:15:30, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 61DD1270
10.01.2022, 22:51:53, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 61DCAA71
10.01.2022, 22:51:26, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 61DCAA5D
10.01.2022, 22:51:18, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 61DCAA53
10.01.2022, 22:47:19, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 61DCA964
10.01.2022, 22:47:15, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 61DCA95F
10.01.2022, 22:35:21, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 61DCA697
10.01.2022, 20:49:36, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 61DC8DCE
10.01.2022, 20:45:40, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DC8CE0
10.01.2022, 20:45:33, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DC8CD9
10.01.2022, 09:00:14, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DBE787
10.01.2022, 09:00:09, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DBE785
10.01.2022, 08:53:30, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61DBE5EF
10.01.2022, 08:01:39, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 61DBD9D1
10.01.2022, 07:57:21, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61DBD8CE
10.01.2022, 07:57:09, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DBD8C2
10.01.2022, 07:55:58, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DBD87B
10.01.2022, 07:52:12, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 61DBD792
10.01.2022, 07:51:50, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DBD783
10.01.2022, 07:51:10, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 61DBD759
10.01.2022, 07:51:03, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61DBD755
10.01.2022, 07:50:42, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DBD73E
10.01.2022, 07:50:32, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61DBD735
10.01.2022, 07:49:18, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DBD6EA
10.01.2022, 07:48:35, MC-HOVSETER, 5057, Detektor 1O3 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61DBD6C1
10.01.2022, 07:48:34, MC-HOVSETER, 5002, Detektor 1O1 ID: 209, 1O1  209  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O1;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DBD6BE
10.01.2022, 06:42:03, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 61DBC729
10.01.2022, 06:39:49, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 61DBC6A3
10.01.2022, 05:20:38, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 61DBB404
10.01.2022, 02:07:35, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 61DB86D5
09.01.2022, 23:17:09, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 61DB5EE3
09.01.2022, 23:15:10, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 61DB5E6C
09.01.2022, 23:13:38, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 61DB5E0F
09.01.2022, 22:52:17, MC-HOVSETER, 5126, Detektor 101 Avstilling, Alarm_on_success_5002, Done, 59 Avstilling 1O, 1O1;;;;;Sensor;;;6, 1O1;;;;;Sensor;;, 1O1;;;;;Sensor;;, 61DB590F
09.01.2022, 20:42:19, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB3A97
09.01.2022, 20:42:15, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB3A91
09.01.2022, 20:09:56, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB3300
09.01.2022, 20:09:52, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB32FD
09.01.2022, 20:09:14, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB32D6
09.01.2022, 20:09:11, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB32D3
09.01.2022, 20:09:05, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB32CD
09.01.2022, 20:08:58, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB32C6
09.01.2022, 20:08:17, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 61DB329F
09.01.2022, 20:04:50, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB31CE
09.01.2022, 20:04:44, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB31C9
09.01.2022, 20:03:08, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB3168
09.01.2022, 20:03:05, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB3165
09.01.2022, 20:02:54, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB315B
09.01.2022, 20:02:50, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB3156
09.01.2022, 20:02:38, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB314A
09.01.2022, 20:02:22, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB313A
09.01.2022, 20:01:57, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB3121
09.01.2022, 19:42:51, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 61DB2CAA
09.01.2022, 19:42:44, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB2CA0
09.01.2022, 19:42:39, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB2C9B
09.01.2022, 19:42:36, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB2C98
09.01.2022, 19:40:42, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 61DB2C28
09.01.2022, 19:38:32, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB2BA5
09.01.2022, 19:38:22, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB2B9A
09.01.2022, 17:20:15, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 61DB0B3D
09.01.2022, 17:18:08, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB0ABB
09.01.2022, 17:18:05, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB0AB9
09.01.2022, 17:17:50, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB0AAA
09.01.2022, 16:54:52, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB0548
09.01.2022, 16:54:48, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB0544
09.01.2022, 16:54:44, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Escalated & Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB0540
09.01.2022, 16:51:34, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 61DB0484
09.01.2022, 16:51:14, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB046E
09.01.2022, 16:51:11, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB046B
09.01.2022, 16:51:05, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB0465
09.01.2022, 16:51:03, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Done, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DB0463
09.01.2022, 16:08:55, MC-HOVSETER, 5078, Detektor 1O2 Avstilling, Alarm_on_success_5003, Done, 59 Avstilling 1O, 1O2;;;;;Sensor;;;6, 1O2;;;;;Sensor;;, 1O2;;;;;Sensor;;, 61DAFA85
09.01.2022, 16:07:05, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DAFA15
09.01.2022, 16:07:02, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DAFA12
09.01.2022, 16:06:58, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DAFA0E
09.01.2022, 16:06:51, MC-HOVSETER, 5003, Detektor 1O2 ID: 60, 1O2  60  DCT, Canceled, 10 Hovseterhjemmet 1A, 1O2;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61DAFA08
