Date, Time, Server Name, Alarm Key, Alarm Name, Launched by, Alarm Status, Alarm Group, General Text Message, Display Message 1, Display Message 2, Alarm Reference, Executed Time, Name, Phone Number, Phone Type, Call Status
03.03.2022, 11:06:15, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62209313
03.03.2022, 11:06:01, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62209303
03.03.2022, 11:05:51, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622092F7
03.03.2022, 11:05:48, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622092F2
03.03.2022, 11:05:47, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622092F3
03.03.2022, 11:05:46, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622092EF
03.03.2022, 11:05:42, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622092EE
03.03.2022, 11:05:41, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622092EB
03.03.2022, 11:05:38, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622092EA
03.03.2022, 11:05:34, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622092E9
03.03.2022, 11:05:04, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622092CC
03.03.2022, 11:04:44, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622092B2
03.03.2022, 11:04:40, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622092AE
03.03.2022, 11:04:39, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622092AC
03.03.2022, 11:04:37, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622092AA
03.03.2022, 11:04:33, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622092A6
03.03.2022, 11:04:29, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622092A5
03.03.2022, 11:04:25, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622092A1
03.03.2022, 11:04:25, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622092A2
03.03.2022, 11:04:21, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6220929D
03.03.2022, 11:04:17, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6220929B
03.03.2022, 11:04:15, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62209299
03.03.2022, 11:04:14, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6220929A
03.03.2022, 10:49:07, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62208F0E
03.03.2022, 10:49:07, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62208F0F
03.03.2022, 10:48:21, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62208EE1
03.03.2022, 10:48:21, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62208EDE
03.03.2022, 10:48:18, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62208EDC
03.03.2022, 10:48:17, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62208EDD
03.03.2022, 09:50:00, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62208134
03.03.2022, 09:49:48, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62208128
03.03.2022, 09:49:40, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62208120
03.03.2022, 09:48:25, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622080D5
03.03.2022, 09:48:24, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622080D4
03.03.2022, 09:48:13, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622080C9
03.03.2022, 09:48:12, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622080C8
03.03.2022, 09:48:06, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622080BF
03.03.2022, 09:48:03, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622080BB
03.03.2022, 09:48:03, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622080B9
03.03.2022, 09:48:03, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622080BA
03.03.2022, 09:47:59, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622080B6
03.03.2022, 09:47:58, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622080B7
03.03.2022, 09:47:51, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622080B3
03.03.2022, 09:39:02, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62207EA2
03.03.2022, 09:38:55, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62207E9B
03.03.2022, 09:38:28, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62207E80
03.03.2022, 09:38:08, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62207E6C
03.03.2022, 09:37:27, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62207E43
03.03.2022, 09:37:21, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62207E3D
03.03.2022, 09:34:28, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62207D90
03.03.2022, 09:34:27, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62207D8F
03.03.2022, 09:34:27, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62207D8E
03.03.2022, 09:33:29, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62207D53
03.03.2022, 09:33:29, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62207D55
03.03.2022, 09:33:26, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62207D52
03.03.2022, 09:33:25, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62207D51
03.03.2022, 09:32:29, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62207D19
03.03.2022, 09:32:28, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62207D18
03.03.2022, 09:21:47, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62207A97
03.03.2022, 08:59:03, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62207542
03.03.2022, 08:58:56, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6220753B
03.03.2022, 08:58:11, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62207510
03.03.2022, 08:50:25, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6220733E
03.03.2022, 08:50:20, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62207338
03.03.2022, 08:40:31, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622070E5
03.03.2022, 08:40:27, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622070E1
03.03.2022, 08:39:55, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622070C0
03.03.2022, 08:39:52, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622070BF
03.03.2022, 08:39:51, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622070BC
03.03.2022, 08:39:47, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622070BB
03.03.2022, 08:39:35, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622070B0
03.03.2022, 08:39:32, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622070AC
03.03.2022, 08:34:13, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62206F70
03.03.2022, 08:34:12, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62206F71
03.03.2022, 08:33:25, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62206F41
03.03.2022, 08:33:25, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62206F40
03.03.2022, 08:21:11, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62206C5C
03.03.2022, 08:21:09, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62206C5B
03.03.2022, 08:21:03, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 62206C55
03.03.2022, 08:21:00, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62206C53
03.03.2022, 08:20:44, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62206C44
03.03.2022, 08:20:41, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62206C45
03.03.2022, 08:06:36, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622068F4
03.03.2022, 08:06:34, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622068F3
03.03.2022, 08:06:34, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622068F2
03.03.2022, 08:06:32, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622068F0
03.03.2022, 08:06:30, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622068EE
03.03.2022, 08:06:30, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622068EF
03.03.2022, 08:05:35, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622068BB
03.03.2022, 08:05:34, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622068BA
03.03.2022, 08:05:28, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622068B3
03.03.2022, 08:05:27, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622068B2
03.03.2022, 08:05:26, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622068B1
03.03.2022, 08:03:49, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6220684F
03.03.2022, 08:03:49, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62206851
03.03.2022, 08:03:47, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6220684B
03.03.2022, 08:03:46, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6220684A
03.03.2022, 08:03:42, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62206845
03.03.2022, 08:03:42, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62206846
03.03.2022, 08:03:38, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62206842
03.03.2022, 08:03:35, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 62206840
03.03.2022, 08:03:31, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6220683D
03.03.2022, 08:03:30, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 6220683E
03.03.2022, 07:54:02, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622065FF
03.03.2022, 07:53:58, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622065FB
03.03.2022, 07:53:54, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622065F7
03.03.2022, 07:53:50, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 622065F2
03.03.2022, 07:53:47, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622065F3
03.03.2022, 07:53:44, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622065EF
03.03.2022, 07:53:43, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622065EE
03.03.2022, 07:53:17, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622065D8
03.03.2022, 07:53:15, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622065D6
03.03.2022, 07:53:14, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622065D3
03.03.2022, 07:53:13, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622065D2
03.03.2022, 07:53:10, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622065CE
03.03.2022, 07:53:06, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622065CC
03.03.2022, 07:53:03, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622065C9
03.03.2022, 07:53:02, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 622065CA
