Date, Time, Server Name, Alarm Key, Alarm Name, Launched by, Alarm Status, Alarm Group, General Text Message, Display Message 1, Display Message 2, Alarm Reference, Executed Time, Name, Phone Number, Phone Type, Call Status
08.01.2022, 08:33:31, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93E48
08.01.2022, 08:31:54, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93DE6
08.01.2022, 08:31:51, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93DE3
08.01.2022, 08:31:47, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93DDF
08.01.2022, 08:28:47, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93D2B
08.01.2022, 08:28:46, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93D2A
08.01.2022, 08:28:05, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93D01
08.01.2022, 08:19:45, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93B0D
08.01.2022, 08:19:42, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93B0A
08.01.2022, 08:19:36, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93B04
08.01.2022, 08:19:32, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93B00
08.01.2022, 08:19:28, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93AFC
08.01.2022, 08:18:32, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93AC4
08.01.2022, 08:18:29, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93AC1
08.01.2022, 08:15:18, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93A02
08.01.2022, 08:15:13, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D939FD
08.01.2022, 07:55:53, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93575
08.01.2022, 07:55:50, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93572
08.01.2022, 07:55:38, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93566
08.01.2022, 07:55:35, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93563
08.01.2022, 07:55:31, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D9355F
08.01.2022, 07:55:29, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D9355D
08.01.2022, 07:55:24, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93558
08.01.2022, 07:54:26, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D9351E
08.01.2022, 07:54:15, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93514
08.01.2022, 07:51:37, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93476
08.01.2022, 07:51:34, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D93472
08.01.2022, 07:51:28, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D9346D
08.01.2022, 06:13:29, MC-HOVSETER, 5101, Detektor 1H3 Avstilling, Alarm_on_success_5028, Done, 61 Avstilling 1H, 4B2;;;;;Sensor;;;6, 4B2;;;;;Sensor;;, 4B2;;;;;Sensor;;, 61D91D77
08.01.2022, 04:57:42, MC-HOVSETER, 5101, Detektor 1H3 Avstilling, Alarm_on_success_5028, Done, 61 Avstilling 1H, 4B2;;;;;Sensor;;;6, 4B2;;;;;Sensor;;, 4B2;;;;;Sensor;;, 61D90BB4
08.01.2022, 04:57:29, MC-HOVSETER, 5101, Detektor 1H3 Avstilling, Alarm_on_success_5028, Done, 61 Avstilling 1H, 4B2;;;;;Sensor;;;6, 4B2;;;;;Sensor;;, 4B2;;;;;Sensor;;, 61D90BA8
08.01.2022, 04:57:23, MC-HOVSETER, 5101, Detektor 1H3 Avstilling, Alarm_on_success_5028, Done, 61 Avstilling 1H, 4B2;;;;;Sensor;;;6, 4B2;;;;;Sensor;;, 4B2;;;;;Sensor;;, 61D90B9F
08.01.2022, 04:56:46, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61D90B71
08.01.2022, 03:37:14, MC-HOVSETER, 5101, Detektor 1H3 Avstilling, Alarm_on_success_5028, Done, 61 Avstilling 1H, 4B2;;;;;Sensor;;;6, 4B2;;;;;Sensor;;, 4B2;;;;;Sensor;;, 61D8F8D8
08.01.2022, 01:03:23, MC-HOVSETER, 5101, Detektor 1H3 Avstilling, Alarm_on_success_5028, Done, 61 Avstilling 1H, 4B2;;;;;Sensor;;;6, 4B2;;;;;Sensor;;, 4B2;;;;;Sensor;;, 61D8D4C9
08.01.2022, 01:03:21, MC-HOVSETER, 5101, Detektor 1H3 Avstilling, Alarm_on_success_5028, Done, 61 Avstilling 1H, 4B2;;;;;Sensor;;;6, 4B2;;;;;Sensor;;, 4B2;;;;;Sensor;;, 61D8D4C7
08.01.2022, 01:03:09, MC-HOVSETER, 5101, Detektor 1H3 Avstilling, Alarm_on_success_5028, Done, 61 Avstilling 1H, 4B2;;;;;Sensor;;;6, 4B2;;;;;Sensor;;, 4B2;;;;;Sensor;;, 61D8D4BC
08.01.2022, 00:57:04, MC-HOVSETER, 5101, Detektor 1H3 Avstilling, Alarm_on_success_5028, Done, 61 Avstilling 1H, 4B2;;;;;Sensor;;;6, 4B2;;;;;Sensor;;, 4B2;;;;;Sensor;;, 61D8D34E
07.01.2022, 22:32:01, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 61D8B14F
07.01.2022, 22:28:58, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 61D8B098
07.01.2022, 22:19:44, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 61D8AE6E
07.01.2022, 21:46:55, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 61D8A6BD
07.01.2022, 21:46:29, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A6A1
07.01.2022, 21:46:29, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A6A0
07.01.2022, 21:46:15, MC-HOVSETER, 5098, Detektor 1H4 Avstilling, Alarm_on_success_5023, Done, 61 Avstilling 1H, 4O1;;;;;Sensor;;;6, 4O1;;;;;Sensor;;, 4O1;;;;;Sensor;;, 61D8A695
07.01.2022, 21:44:59, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A647
07.01.2022, 21:44:59, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A645
07.01.2022, 21:44:56, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A642
07.01.2022, 21:44:55, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A643
07.01.2022, 21:44:47, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A638
07.01.2022, 21:44:47, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A63A
07.01.2022, 21:42:58, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A5CB
07.01.2022, 21:42:54, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A5C9
07.01.2022, 21:42:53, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A5C6
07.01.2022, 21:42:51, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A5C7
07.01.2022, 21:42:35, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A5B6
07.01.2022, 21:42:34, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A5B7
07.01.2022, 21:32:50, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A36A
07.01.2022, 21:32:50, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A368
07.01.2022, 21:32:44, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A363
07.01.2022, 21:32:43, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A364
07.01.2022, 21:32:36, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A360
07.01.2022, 21:32:31, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A35B
07.01.2022, 21:32:27, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A357
07.01.2022, 21:32:20, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A350
07.01.2022, 21:32:20, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A34F
07.01.2022, 21:32:20, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A34D
07.01.2022, 21:32:03, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A33E
07.01.2022, 21:32:03, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A33F
07.01.2022, 21:31:56, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A338
07.01.2022, 21:31:55, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A337
07.01.2022, 21:31:34, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A323
07.01.2022, 21:31:27, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A318
07.01.2022, 21:31:26, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A319
07.01.2022, 21:31:26, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A31A
07.01.2022, 21:31:24, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A316
07.01.2022, 21:31:17, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A310
07.01.2022, 21:31:16, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A30D
07.01.2022, 21:31:14, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A30B
07.01.2022, 21:31:13, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A309
07.01.2022, 21:31:10, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A307
07.01.2022, 21:31:06, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A304
07.01.2022, 21:31:05, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A305
07.01.2022, 21:30:57, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A2FD
07.01.2022, 21:30:54, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A2FA
07.01.2022, 21:30:38, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A2EB
07.01.2022, 21:30:38, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A2EA
07.01.2022, 21:28:44, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A278
07.01.2022, 21:28:44, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A277
07.01.2022, 21:28:35, MC-HOVSETER, 5028, Detektor 1H3 ID: 146, 1H3  146  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H3;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A26F
07.01.2022, 21:21:23, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A0BB
07.01.2022, 21:21:20, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A0BC
07.01.2022, 21:21:19, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A0B8
07.01.2022, 21:21:19, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A0B7
07.01.2022, 21:21:16, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A0B3
07.01.2022, 21:21:12, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D8A0B4
07.01.2022, 21:14:57, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D89F39
07.01.2022, 21:14:55, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D89F3A
07.01.2022, 21:14:54, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D89F35
07.01.2022, 21:14:54, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D89F36
07.01.2022, 21:14:50, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D89F31
07.01.2022, 21:14:47, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Escalated & Done, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D89F33
07.01.2022, 21:13:27, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61D89EDD
07.01.2022, 21:13:24, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D89EE0
07.01.2022, 21:13:24, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61D89ED9
07.01.2022, 21:13:16, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61D89ED1
07.01.2022, 21:13:16, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, Terminal alarm event:, Terminal alarm e, Terminal alarm e, 61D89ED2
07.01.2022, 21:13:09, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D89ECD
07.01.2022, 21:13:09, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D89ECE
07.01.2022, 21:13:05, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D89EC9
07.01.2022, 21:13:02, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D89ECA
07.01.2022, 21:12:52, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D89EC0
07.01.2022, 21:12:51, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D89EBF
07.01.2022, 21:12:46, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D89EB6
07.01.2022, 21:12:43, MC-HOVSETER, 5023, Detektor 1H4 ID: 111, 1H4  111  DCT, Canceled, 12 Hovseterhjemmet 1C, 1H4;;;;;Sensor;;;4, Terminal alarm e, Terminal alarm e, 61D89EB7
